flat,school,school_dist,num_school_2km,hawker,hawker_dist,num_hawker_2km,mrt,mrt_dist,num_mrt_2km,supermarket_dist,num_supermarket_2km,dist_central
550B SEGAR RD,West Spring Primary School,0.153091361398543,11,Bukit Timah Market,5.609747104896851,0,SEGAR LRT STATION,0.314294503146732,11,0.28003167698120784,12,14.945662471081576
69 TELOK BLANGAH HTS,Blangah Rise Primary School,0.19595658617265097,4,Blk 11 Telok Blangah Crescent,0.9475536761407624,5,TELOK BLANGAH MRT STATION,0.5377194277963855,5,0.2845730129129229,14,4.673249983250887
219 YISHUN ST 21,Yishun Primary School,0.23764948279075904,14,Chong Pang Market & Food Centre,0.8833193885190876,2,YISHUN MRT STATION,0.44708315676982857,2,0.27754357043604966,18,16.584308882955956
9 HAIG RD,Haig Girls' School,0.7907067245288338,9,Blks 13/14 Haig Road,0.09305302201455318,12,PAYA LEBAR MRT STATION,0.5273775792222053,10,0.17821239232462488,27,5.991163831241978
32 NEW MKT RD,Cantonment Primary School,1.075638515215025,5,People's Park Food Centre,0.0,19,CHINATOWN MRT STATION,0.10907625826144927,25,0.2698853039508566,30,0.9893334658739792
42 JLN BAHAGIA,Hong Wen School,0.6086531536412274,11,Blk 75 Toa Payoh Lorong 5,1.0726020756755206,6,BOON KENG MRT STATION,1.0053260303238984,8,0.28315419474501524,22,4.797010790849353
195 PASIR RIS ST 12,White Sands Primary School,0.13426959494572077,17,Market Street Food Centre,2.855395598059971,0,TAMPINES EAST MRT STATION,1.2809096500734853,2,0.3255410990680931,12,15.127946035263443
25 NEW UPP CHANGI RD,Bedok Green Primary School,0.4428347922667539,9,Blk 16 Bedok South Road,0.3534698067945869,9,BEDOK MRT STATION,0.43894102611907165,3,0.3070140207095456,19,10.13934352067931
604 YISHUN ST 61,Northland Primary School,0.5857364332991524,14,Chong Pang Market & Food Centre,1.3439570047108376,2,KHATIB MRT STATION,0.5574496908292845,2,0.3000190639600771,16,15.316289465181695
524 JELAPANG RD,Greenridge Primary School,0.2190554594103509,10,Bukit Timah Market,5.2689332350917635,0,JELAPANG LRT STATION,0.16179151491461946,13,0.08951696463326783,11,14.76252828769699
337 HOUGANG AVE 7,CHIJ Our Lady of the Nativity,0.3936226883714082,12,Kovan Market & Food Centre,1.7987525783882656,2,HOUGANG MRT STATION,0.6882770681553592,5,0.5123727456676969,14,10.804536966656308
619 BT PANJANG RING RD,West View Primary School,0.3312871068995059,13,Bukit Timah Market,5.343173747864969,0,JELAPANG LRT STATION,0.25533469453660257,16,0.25566858702674705,12,14.998299966571121
272 TOH GUAN RD,Yuhua Primary School,0.5140677277138965,11,Market Street Food Centre,0.8554558882433265,1,BUKIT BATOK MRT STATION,0.8965054258327917,5,0.6127924011171014,19,13.429199952901095
136 RIVERVALE ST,North Spring Primary School,0.22724024597192552,27,Kovan Market & Food Centre,3.916363716454459,0,BAKAU LRT STATION,0.10926901041860114,21,0.39439537927239143,16,13.034289117564427
128 BISHAN ST 12,Guangyang Primary School,0.13164717658481204,14,Blk 210 Toa Payoh Lorong 8,0.7756745990612757,7,BISHAN MRT STATION,0.5856715424143806,7,0.22858962246823486,12,6.852427561387832
312 ANG MO KIO AVE 3,Teck Ghee Primary School,0.2741016601973522,14,Blk 724 Ang Mo Kio Ave 6,0.709182678974573,3,ANG MO KIO MRT STATION,0.42167274876929667,4,0.2129574369931829,16,9.080289073056312
778 PASIR RIS ST 71,Meridian Primary School,0.38184722651930175,9,Market Street Food Centre,3.2445295966120304,0,PASIR RIS MRT STATION,1.2374035178510798,1,0.6229235094385713,6,13.889866013609403
850 JURONG WEST ST 81,Pioneer Primary School,0.41260889469067485,12,Blk 505 Jurong West Street 52,2.9712446719908985,0,PIONEER MRT STATION,1.1489144851937736,2,0.5132964119522929,8,19.040707474781442
88 REDHILL CL,Gan Eng Seng Primary School,0.3750524455609418,7,Blk 115 Bukit Merah View,0.38609856670111475,9,REDHILL MRT STATION,0.45652295338038434,4,0.11964766780073695,19,3.6599749615196595
606 HOUGANG AVE 4,Xinmin Primary School,0.3330913179545195,14,Kovan Market & Food Centre,1.2805053578752377,2,HOUGANG MRT STATION,0.7179789757137305,5,0.295280541436615,20,10.312030050479377
29 MARINE CRES,Tao Nan School,0.29665849627609836,5,Blk 50A Marine Terrace,0.4314060764730452,2,KEMBANGAN MRT STATION,2.0114038954636784,0,0.3894385533289869,11,7.178299270409806
894B WOODLANDS DR 50,Woodlands Primary School,0.2621604947268892,20,Blks 20/21 Marsiling Lane,1.618115583916611,2,WOODLANDS MRT STATION,0.1740637537507914,5,0.33719308508508133,15,18.15281538209624
578 ANG MO KIO AVE 10,Jing Shan Primary School,0.3507494108633349,8,Blk 724 Ang Mo Kio Ave 6,0.9405550959428486,4,ANG MO KIO MRT STATION,0.6358927785699657,2,0.1433437184687645,13,9.701534707010575
154 SERANGOON NTH AVE 1,Rosyth School,0.35458099180742436,10,Chomp Chomp Food Centre,0.9783640445010351,4,KOVAN MRT STATION,1.7247474128921017,1,0.037599698990827116,17,9.81118110881094
140 LOR AH SOO,Xinghua Primary School,0.941058524355839,7,Kovan Market & Food Centre,0.7712253640483018,2,KOVAN MRT STATION,0.8587035762461435,5,0.494665313842641,12,8.374227795657157
518D TAMPINES CTRL 7,Poi Ching School,0.4753566193059089,16,Market Street Food Centre,1.3119636138901365,1,TAMPINES MRT STATION,0.44227531610911075,4,0.5614633623027393,14,12.624284043184064
62 NEW UPP CHANGI RD,Bedok Green Primary School,0.2648749875831461,8,Blk 58 New Upper Changi Road,0.15250321619081103,10,TANAH MERAH MRT STATION,0.8195121254958142,3,0.19909811504006492,18,10.770263787119749
405 ANG MO KIO AVE 10,Townsville Primary School,0.1410091290498694,13,Blk 409 Ang Mo Kio Ave 10,0.21822490245634027,4,ANG MO KIO MRT STATION,1.0378891476524892,4,0.4309703650721602,15,8.568518961544015
440C CLEMENTI AVE 3,Clementi Primary School,0.13393938783320325,6,Blk 448 Clementi Ave 3,0.4006473222033327,3,CLEMENTI MRT STATION,0.24125472272127724,2,0.14047146567233276,13,10.380700308767162
160 WOODLANDS ST 13,Marsiling Primary School,0.18185558063584994,11,Blks 20/21 Marsiling Lane,1.1414491820879629,2,MARSILING MRT STATION,0.12946952403126,4,0.12448920213671012,6,18.566611297434623
878 YISHUN ST 81,Naval Base Primary School,0.4068557371159316,7,Chong Pang Market & Food Centre,2.1033134167808023,0,KHATIB MRT STATION,0.4902274652415369,2,0.2387362790749547,13,14.470612254883614
223 BT BATOK EAST AVE 3,Bukit View Primary School,0.22991389095427464,10,Market Street Food Centre,1.80023252249294,1,BUKIT BATOK MRT STATION,0.4384189410810244,2,0.4073899452812799,16,12.998470469511151
618 WOODLANDS AVE 4,Woodlands Ring Primary School,0.18254382807323954,17,Blks 20/21 Marsiling Lane,2.4386426588108687,0,WOODLANDS SOUTH MRT STATION,0.7704632994454997,4,0.4142542128239415,14,17.62143706667854
231 PENDING RD,Bukit Panjang Primary School,0.4783156051929938,9,Bukit Timah Market,4.0438199679454545,0,PENDING LRT STATION,0.16698251042414658,13,0.16796687591484835,10,13.412441284099271
209A PUNGGOL PL,Punggol Green Primary School,0.3085114093862485,27,Kovan Market & Food Centre,4.780443454460322,0,PUNGGOL MRT STATION,0.5524223993198596,25,0.2904947943092893,17,13.91048156992839
55 PIPIT RD,Canossa Catholic Primary School,0.798235242776623,9,Blk 89 Circuit Road,0.3277048024225308,11,MACPHERSON MRT STATION,0.27959768123102635,11,0.2830406214917159,26,6.007379489779999
170 BISHAN ST 13,Kuo Chuan Presbyterian Primary School,0.3127509992904929,17,Blk 210 Toa Payoh Lorong 8,0.6869002262734027,7,BISHAN MRT STATION,0.7325349784346135,7,0.4997965532597662,11,6.892453156815214
810 TAMPINES AVE 4,Junyuan Primary School,0.32989974503852726,18,Market Street Food Centre,0.8908820837936515,2,TAMPINES WEST MRT STATION,0.22531398685361187,5,0.35990324139084645,20,11.719678323593827
116 SIMEI ST 1,Changkat Primary School,0.3914052241932004,18,Market Street Food Centre,0.7673459794944458,1,SIMEI MRT STATION,0.24964443436102474,9,0.2429257578524862,19,12.896287132543229
123 PENDING RD,Zhenghua Primary School,0.297660872329315,10,Bukit Timah Market,4.240332128597895,0,PENDING LRT STATION,0.1722266471915563,14,0.20823173295702127,12,13.695675837522915
820 JURONG WEST ST 81,Pioneer Primary School,0.2665207060846046,12,Blk 505 Jurong West Street 52,2.614231549241094,0,PIONEER MRT STATION,0.9967271372188906,2,0.5624943268377804,9,18.700156505090444
470 JURONG WEST ST 41,Shuqun Primary School,0.07583432617062441,9,Blk 505 Jurong West Street 52,0.34529693237277526,4,LAKESIDE MRT STATION,0.42787082666073933,3,0.3511167064068342,10,16.133688320170243
663 WOODLANDS RING RD,Woodlands Ring Primary School,0.17251474025759916,17,Blks 20/21 Marsiling Lane,2.504822101203527,0,ADMIRALTY MRT STATION,0.5619657261630026,4,0.3615203858339688,13,17.823330469000254
8 MARINE TER,Ngee Ann Primary School,0.22468690966232105,7,Blk 50A Marine Terrace,0.1606711311303112,2,KEMBANGAN MRT STATION,1.8773487335244439,1,0.15961807862344413,10,7.537157082083721
505 PASIR RIS ST 52,Elias Park Primary School,0.17674102420739554,9,Market Street Food Centre,3.41401493038536,0,PASIR RIS MRT STATION,0.6024079646457935,1,0.4187480255705156,8,14.616622923804286
196A BOON LAY DR,Boon Lay Garden Primary School,0.10817806890831273,14,Blk 505 Jurong West Street 52,0.8983988102310887,3,LAKESIDE MRT STATION,0.7977907516967765,3,0.4164376975463214,12,16.625330849282765
336A ANCHORVALE CRES,Springdale Primary School,0.2929214877930942,22,Kovan Market & Food Centre,4.266733046210319,0,FARMWAY LRT STATION,0.04154623631209267,20,0.0772641583360636,17,13.23109387761113
119 BT MERAH VIEW,Zhangde Primary School,0.5778215338513241,6,Blk 115 Bukit Merah View,0.25483819797949236,9,TIONG BAHRU MRT STATION,0.7299147429717382,5,0.3802592495212705,18,3.3808420607589085
212C COMPASSVALE DR,North Spring Primary School,0.3251750792651386,24,Kovan Market & Food Centre,3.40821699480599,0,KANGKAR LRT STATION,0.25595265768727443,17,0.13169519883138242,15,12.54300506828773
311 BT BATOK ST 32,Dazhong Primary School,0.11493846877261198,7,Market Street Food Centre,2.1722246731216424,0,BUKIT GOMBAK MRT STATION,0.42378313677110085,3,0.23895143720780418,13,14.219259341558281
121 MARSILING RISE,Marsiling Primary School,0.8736486189030537,12,Blks 20/21 Marsiling Lane,0.5782119151298185,2,WOODLANDS MRT STATION,0.7688475763033533,3,0.8664913891134892,8,18.898430269557977
360 WOODLANDS AVE 5,Si Ling Primary School,0.20597122949677416,16,Blks 20/21 Marsiling Lane,1.333548143578033,2,WOODLANDS MRT STATION,0.38367967521235974,5,0.26181474540136673,11,18.174485525351
745 WOODLANDS CIRCLE,Evergreen Primary School,0.24985681317485164,17,Blks 20/21 Marsiling Lane,2.055772220337101,0,ADMIRALTY MRT STATION,0.6245030575199612,4,0.4756041121974688,14,18.54620675515719
618B PUNGGOL DR,Horizon Primary School,0.19267334736692818,23,Kovan Market & Food Centre,5.509896310216066,0,OASIS LRT STATION,0.11148284703699392,19,0.20444019889700416,14,14.627290932322502
774 YISHUN AVE 3,Jiemin Primary School,0.48089313769311104,14,Chong Pang Market & Food Centre,0.9641352853843836,2,KHATIB MRT STATION,0.6907041705826387,2,0.19053686997354316,16,15.567669077697392
458 ANG MO KIO AVE 10,Townsville Primary School,0.9151678356392738,10,Blk 409 Ang Mo Kio Ave 10,0.6331842664765702,4,ANG MO KIO MRT STATION,1.181178920427967,2,0.6256468741538265,15,9.161565034512893
442 CHOA CHU KANG AVE 4,Concord Primary School,0.15098373627698553,9,Blk 505 Jurong West Street 52,4.072255789964307,0,SOUTH VIEW LRT STATION,0.8469128211928455,5,0.3654004711315301,10,16.57496783014216
240 YISHUN RING RD,Xishan Primary School,0.14939572089489161,14,Chong Pang Market & Food Centre,1.225361401905226,2,YISHUN MRT STATION,0.6045794161455202,2,0.10518464069700152,18,16.48332936564056
473 JURONG WEST ST 41,Shuqun Primary School,0.191433973138891,9,Blk 505 Jurong West Street 52,0.485402822866026,4,LAKESIDE MRT STATION,0.5419766203571985,2,0.1835394571045634,8,16.011136048308284
373 HOUGANG ST 31,Xinghua Primary School,0.5184543325420186,11,Kovan Market & Food Centre,0.6238719300055319,2,KOVAN MRT STATION,0.6556556912849508,2,0.39945545478129685,14,9.70806748310914
606 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.27487110562779493,8,Blk 538 Bedok North Street 3,1.257215844132965,4,BEDOK NORTH MRT STATION,0.6044464184602248,6,0.0993566282720843,16,8.676860450903485
635 JURONG WEST ST 65,West Grove Primary School,0.22149449845204822,14,Blk 505 Jurong West Street 52,2.356563895383656,0,PIONEER MRT STATION,0.5870614018236342,2,0.20270656328082834,8,18.22573343462387
158 HOUGANG ST 11,Maris Stella High School,1.0789183954981612,10,Kovan Market & Food Centre,1.0319800025577235,3,SERANGOON MRT STATION,0.7994800737951717,7,0.13957567357957337,12,8.1353502518005
113 LENGKONG TIGA,Telok Kurau Primary School,0.8273838041863698,10,Blk 4A Eunos Crescent,0.9103808584788656,6,KEMBANGAN MRT STATION,0.2901654800651046,5,0.11910011612063162,19,8.012131995380743
812 TAMPINES AVE 4,Junyuan Primary School,0.23325180465319015,22,Market Street Food Centre,0.8177750731173551,2,TAMPINES WEST MRT STATION,0.1990594520698402,5,0.36819432226522,18,11.817096822353097
15 BEACH RD,Tao Nan School,0.7543362474393829,3,Market Street Food Centre,0.5159413961848931,21,ESPLANADE MRT STATION,0.3520808876293783,30,0.30597964446223624,27,1.4399431898847863
266 BT BATOK EAST AVE 4,Keming Primary School,0.6178147550511679,7,Bukit Timah Market,2.0882126867693365,0,BUKIT BATOK MRT STATION,1.1612420990697836,4,0.37848626125935636,17,12.471722586412309
43 CIRCUIT RD,Canossa Catholic Primary School,0.421573845811338,10,Blks 79/79A Circuit Road,0.05590931807217138,8,MATTAR MRT STATION,0.26084089801618066,11,0.23038754325853705,25,6.028608134382826
117C RIVERVALE DR,North Spring Primary School,0.4628565112907195,19,Kovan Market & Food Centre,3.2924002990725403,0,KANGKAR LRT STATION,0.1375104652936588,15,0.25449354138430846,12,12.393443416129946
106 ANG MO KIO AVE 4,Ang Mo Kio Primary School,0.3587323464079828,8,Sembawang Hill Food Centre,0.946355548701509,2,ANG MO KIO MRT STATION,1.3610555749287008,2,0.3369824509762108,11,9.83280105289545
515C TAMPINES CTRL 7,Poi Ching School,0.4229349382721472,16,Market Street Food Centre,1.384718525978223,1,TAMPINES MRT STATION,0.4961498661476799,4,0.5472487452569642,14,12.641475230409142
493B TAMPINES AVE 9,Tampines Primary School,0.388735140265122,22,Market Street Food Centre,2.0029790066816586,0,TAMPINES EAST MRT STATION,0.7287525547416097,4,0.24557449959021757,18,14.14411830631752
33 TELOK BLANGAH WAY,Radin Mas Primary School,0.20087809969246673,7,Blk 11 Telok Blangah Crescent,0.5572465203623274,6,HARBOURFRONT MRT STATION,0.9657830683561225,5,0.5347027879639483,14,3.405494535182365
587 ANG MO KIO AVE 3,Jing Shan Primary School,0.20058194530278567,10,Blk 724 Ang Mo Kio Ave 6,0.6942214912091381,4,ANG MO KIO MRT STATION,0.3213083268280957,2,0.31986847016668885,13,9.517122202272304
352 BT BATOK ST 34,Dazhong Primary School,0.31579245222292407,8,Market Street Food Centre,2.3805162432550517,0,BUKIT GOMBAK MRT STATION,0.41597681870363296,5,0.31344624848909725,14,14.219280981748613
286 TAMPINES ST 22,Angsana Primary School,0.181146429298307,20,Market Street Food Centre,1.0226189080997021,1,SIMEI MRT STATION,0.701442913924472,8,0.26352209279549416,12,13.417843662662907
320 CLEMENTI AVE 4,Pei Tong Primary School,0.23829119569488827,6,Blk 448 Clementi Ave 3,0.4337077355443253,3,CLEMENTI MRT STATION,0.2152739287621555,2,0.16890762056905723,13,10.247526138776786
109 ALJUNIED CRES,Geylang Methodist School (Primary),0.2081503360898583,3,Blk 117 Aljunied Ave 2,0.3016810652697907,10,ALJUNIED MRT STATION,0.36984437612004956,11,0.33218461529140864,26,5.356970235113655
705 WOODLANDS DR 40,Evergreen Primary School,0.5177401475503789,17,Blks 20/21 Marsiling Lane,2.15610746401127,0,ADMIRALTY MRT STATION,0.5464706224218945,4,0.30594657266920755,14,18.275519498179545
725 JURONG WEST AVE 5,West Grove Primary School,0.161316282563381,14,Blk 505 Jurong West Street 52,2.3532849732688303,0,PIONEER MRT STATION,0.870706970497242,2,0.4339928893622369,9,18.402875171528287
506 PASIR RIS ST 52,Elias Park Primary School,0.2191406801861456,9,Market Street Food Centre,3.450258437553981,0,PASIR RIS MRT STATION,0.659216476394901,1,0.3629221133642669,8,14.611663670499148
68 TELOK BLANGAH HTS,Blangah Rise Primary School,0.1984242325890525,4,Blk 11 Telok Blangah Crescent,0.9773221162522353,5,TELOK BLANGAH MRT STATION,0.48905829019055297,5,0.23448481995089823,14,4.702053493600112
393 TAMPINES AVE 7,East Spring Primary School,0.6040544540063006,19,Market Street Food Centre,1.7120295010897522,1,TAMPINES EAST MRT STATION,0.2693603370242184,5,0.3781503697562554,16,14.116149766825007
25 TECK WHYE LANE,Teck Whye Primary School,0.6383859817384357,13,Market Street Food Centre,4.272100000452759,0,TECK WHYE LRT STATION,0.2164906771521562,17,0.12887921626423254,18,14.915093968242259
236 BT PANJANG RING RD,Zhenghua Primary School,0.24320198083953679,10,Bukit Timah Market,4.391948365569285,0,BANGKIT LRT STATION,0.19533026384645283,14,0.19170052547134736,10,13.77765885259011
254 BANGKIT RD,Beacon Primary School,0.5135597955781731,9,Bukit Timah Market,4.42816596435546,0,BANGKIT LRT STATION,0.1402872987446265,12,0.11855868345175533,8,13.637738962438206
511 SERANGOON NTH AVE 4,Rosyth School,0.21665233511925586,10,Chomp Chomp Food Centre,1.2697333099124855,4,KOVAN MRT STATION,1.6073094719102767,2,0.3278279344905709,16,9.997642262247451
428 WOODLANDS ST 41,Fuchun Primary School,0.7425773841737168,4,Blks 20/21 Marsiling Lane,1.885230646500196,2,MARSILING MRT STATION,0.6343535112111562,4,0.510818620068093,7,18.070717494561833
103A DEPOT RD,Gan Eng Seng Primary School,0.6172305767541875,7,Blk 11 Telok Blangah Crescent,0.6945339804169788,6,REDHILL MRT STATION,1.0530338051314314,7,0.3726340797367352,16,4.255412191362971
329A ANCHORVALE ST,Springdale Primary School,0.13791913669353456,20,Kovan Market & Food Centre,4.122028538935827,0,FARMWAY LRT STATION,0.11833664566723716,21,0.08982794443589653,16,13.103863838280159
765 BEDOK RESERVOIR VIEW,Red Swastika School,0.28106106300682665,12,Market Street Food Centre,0.6579590114884055,8,BEDOK RESERVOIR MRT STATION,0.4269744248289057,4,0.46196200665980436,21,11.018054724498331
652 SENJA LINK,West Spring Primary School,0.33347965847447303,13,Bukit Timah Market,5.462393988413528,0,JELAPANG LRT STATION,0.11162840389598176,13,0.34795037522117733,11,15.018429095596717
9 REDHILL CL,Gan Eng Seng Primary School,0.17292191502493906,7,Blk 115 Bukit Merah View,0.6307190928904761,9,REDHILL MRT STATION,0.5131852951610372,4,0.24760666652126107,18,3.8994103412700314
513 JELAPANG RD,West Spring Primary School,0.24047227819226702,10,Bukit Timah Market,5.437270426565208,0,SEGAR LRT STATION,0.21285864075216535,11,0.20687599826526243,11,14.794117344841194
673A EDGEFIELD PLAINS,Oasis Primary School,0.25995157413009645,20,Kovan Market & Food Centre,5.9803549495185875,0,DAMAI LRT STATION,0.3732317136398154,18,0.11998578175001695,13,15.115566516088986
